htitem_id	title	author	date	rights	OCLC	LCCN	ISBN	catalog_url	handle_url
uc2.ark:/13960/t3pv6cg11	Mr. William Shakespeare, his comedies, histories, and tragedies, set out by himself in quarto, or by the players, his fellows in folio, and now faithfully republish'd from those editions in ten volumes octavo; with an introduction ... v.10	Shakespeare, William, 1564-1616.	1768-00-00	1	5124120	15003908		https://catalog.hathitrust.org/Record/004129349	https://hdl.handle.net/2027/uc2.ark:/13960/t3pv6cg11
mdp.39015063609294	Mr. Wingate's arithmetick, containing a plain and familiar method for attaining the knowledge and practice of common arithmetick. Composed by Edmund Wingate. 	Wingate, Edmund, 1596-1656.	1704-00-00	1	7718200	03029724		https://catalog.hathitrust.org/Record/000168535	https://hdl.handle.net/2027/mdp.39015063609294
inu.32000000993255	Much adoe about nothing. As it hath been sundrie times publikely acted by the right honourable, the Lord Chamberlaine his seruants. 	Shakespeare, William, 1564-1616.	1600-00-00	1	35187432			https://catalog.hathitrust.org/Record/006055379	https://hdl.handle.net/2027/inu.32000000993255
nyp.33433074845391	Musae Seatonianae. A complete collection of the Cambridge prize poems, from the first institution of that premium by Tho. Seaton, in 1750, to the present time ... 	University of Cambridge.	1772-00-00	1	13170650			https://catalog.hathitrust.org/Record/007676006	https://hdl.handle.net/2027/nyp.33433074845391
uc2.ark:/13960/t0ft8fj91	Musae Seatonianae. A complete collection of the Cambridge prize poems, from the first institution of that premium by Tho. Seaton, in 1750, to the present time ... 	University of Cambridge.	1772-00-00	1	13170650			https://catalog.hathitrust.org/Record/007676006	https://hdl.handle.net/2027/uc2.ark:/13960/t0ft8fj91
nnc1.0023435410	The muse in a moral humor: being, a collection of agreeable and instructive tales, fables, pastorals, &amp;c. by several hands 		1757-00-00	1	79763969			https://catalog.hathitrust.org/Record/008394574	https://hdl.handle.net/2027/nnc1.0023435410
uc2.ark:/13960/t7gq75r59	The muse's advice. Addressed to the poets of the age, by W. Woty. 	Woty, William, 1731?-1791.	1761-00-00	1	13045992			https://catalog.hathitrust.org/Record/007705218	https://hdl.handle.net/2027/uc2.ark:/13960/t7gq75r59
mdp.39015059387335	The Muse's pocket companion. A collection of poems. By Lord Carlisle, Lord Lyttleton [and others] 		1785-00-00	1	23646438			https://catalog.hathitrust.org/Record/000200296	https://hdl.handle.net/2027/mdp.39015059387335
nnc1.1002310678	The Muses threnodie: or, Mirthful mournings on the death of Mr Gall. Containing variety of pleasant poetical descriptions, moral instructions, historical narrations, and divine observations, with the most remarkable antiquities of Scotland, especially of Perth. By Mr. H. Adamson. Printed at Edinburgh in K. James's college, by George Anderson, 1638. v.1-2	Adamson, H. 1581?-1639.	1774-00-00	1	5340879			https://catalog.hathitrust.org/Record/008405277	https://hdl.handle.net/2027/nnc1.1002310678
mdp.39015067045164	Museum rusticum et commerciale: or, Select papers on agriculture, commerce, arts, and manufactures. Drawn from experience, and communicated by gentlemen engaged in these pursuits. Rev. and digested by several members of the Society for the encouragement of arts, manufactures, and commerce v.4 1765	Royal Society of Arts (Great Britain)	1766-00-00	1	2886649	agr11000772		https://catalog.hathitrust.org/Record/002012054	https://hdl.handle.net/2027/mdp.39015067045164
mdp.39015065601943	The Museum: or, The literary or historical register v.1 1746	Leake, William.	1746-00-00	1	6179388	09019690		https://catalog.hathitrust.org/Record/000552143	https://hdl.handle.net/2027/mdp.39015065601943
mdp.39015065602057	The Museum: or, The literary or historical register. v.2 1746	Leake, William.	1746-00-00	1	6179388	09019690		https://catalog.hathitrust.org/Record/000552143	https://hdl.handle.net/2027/mdp.39015065602057
mdp.39015065602040	The Museum: or, The literary or historical register v.3	Leake, William.	1747-00-00	1	6179388	09019690		https://catalog.hathitrust.org/Record/000552143	https://hdl.handle.net/2027/mdp.39015065602040
mdp.39015048275948	Musica sacra: to sixe voyces. Composed in the Italian tongue by Giovanni Croce. Newly Englished. 	Croce, Giovanni, ca. 1557-1609.	1608-00-00	1	68262727			https://catalog.hathitrust.org/Record/002434526	https://hdl.handle.net/2027/mdp.39015048275948
mdp.39015048277571	Musica transalpina ... The second booke of madrigalles, to 5 &amp; 6 voices: translated out of sundrie Italian authors &amp; newly pvblished by Nicholas Yonge. 	Yonge, Nicholas, d. 1619,	1597-00-00	1	22721653			https://catalog.hathitrust.org/Record/002434520	https://hdl.handle.net/2027/mdp.39015048277571
mdp.39015059387327	The musical banquet of choice songs. 		1798-00-00	1	23628469			https://catalog.hathitrust.org/Record/000158657	https://hdl.handle.net/2027/mdp.39015059387327
uc2.ark:/13960/t02z13r30	The musical lady. A farce as it is acted at the Theatre-Royal in Drury-Lane. 	Colman, George, 1732-1794.	1762-00-00	1	6964213			https://catalog.hathitrust.org/Record/007656146	https://hdl.handle.net/2027/uc2.ark:/13960/t02z13r30
uc2.ark:/13960/t0ks6n638	Musical travels through England. By the late Joel Collier [pseud.] ... With an appendix containing an authentic account of the author's last illness and death. By Nat. Collier [pseud.] ... 	Veal, George, fl. 1774-1818,	1774-00-00	1	16304276			https://catalog.hathitrust.org/Record/007693485	https://hdl.handle.net/2027/uc2.ark:/13960/t0ks6n638
pst.000006521103	Mustapha. A tragedy : Acted at the Theatre-Royal in Drury Lane by His Majesty's servants 	Mallet, David, 1705?-1765.	1739-00-00	1	5278387	26022720		https://catalog.hathitrust.org/Record/001022443	https://hdl.handle.net/2027/pst.000006521103
mdp.39015086596007	Mvltvm in parvo, aut vox veritatis: wherein the principles, practices, and transactions of the English nation: but more especially and in particular by their representatives assembled in Parliament anno Domini 1640, 1641: as also 1680, 1681. are most faithfully and impartially examined ... By Theophilus Rationalis [pseud.] ... 	Rationalis, Theophilus, pseud.	1681-00-00	1	23634714			https://catalog.hathitrust.org/Record/000312660	https://hdl.handle.net/2027/mdp.39015086596007
uc2.ark:/13960/t9z034036	A mvsicall consort of heavenly harmonie (compounded out of manie parts of musicke) called Churchyards charities. 	Churchyard, Thomas, 1520?-1604.	1595-00-00	1	13164209			https://catalog.hathitrust.org/Record/007686816	https://hdl.handle.net/2027/uc2.ark:/13960/t9z034036
uc2.ark:/13960/t08w3p98j	My compliments to the king and royal family upon his majesty's birth-day, November 10, 1755. 	Painter, John.	1756-00-00	1	13294181			https://catalog.hathitrust.org/Record/007702102	https://hdl.handle.net/2027/uc2.ark:/13960/t08w3p98j
mdp.39015078030387	The mysteries of the castle: a dramatic tale, in three acts: as performed at the Theatre-Royal, Covent-Garden Written by Miles Peter Andrews, esq 	Andrews, Miles Peter, d. 1814.	1795-00-00	1	3254193	26022559		https://catalog.hathitrust.org/Record/000188021	https://hdl.handle.net/2027/mdp.39015078030387
mdp.39015013472009	The mysteries of Udolpho, a romance; interspersed with some pieces of poetry By Ann Radcliffe v.1	Radcliffe, Ann Ward, 1764-1823.	1795-00-00	1	20376300			https://catalog.hathitrust.org/Record/000781718	https://hdl.handle.net/2027/mdp.39015013472009
mdp.39015013472017	The mysteries of Udolpho, a romance; interspersed with some pieces of poetry By Ann Radcliffe v.2	Radcliffe, Ann Ward, 1764-1823.	1795-00-00	1	20376300			https://catalog.hathitrust.org/Record/000781718	https://hdl.handle.net/2027/mdp.39015013472017
mdp.39015013472025	The mysteries of Udolpho, a romance; interspersed with some pieces of poetry By Ann Radcliffe v.3	Radcliffe, Ann Ward, 1764-1823.	1795-00-00	1	20376300			https://catalog.hathitrust.org/Record/000781718	https://hdl.handle.net/2027/mdp.39015013472025
mdp.39015013472033	The mysteries of Udolpho, a romance; interspersed with some pieces of poetry By Ann Radcliffe v.4	Radcliffe, Ann Ward, 1764-1823.	1795-00-00	1	20376300			https://catalog.hathitrust.org/Record/000781718	https://hdl.handle.net/2027/mdp.39015013472033
uc2.ark:/13960/t3xs5kp0t	The mysterious husband. A tragedy in five acts. As it is acted at the Theatre-Royal, Covent-Garden. By Richard Cumberland, esq 	Cumberland, Richard, 1732-1811.	1785-00-00	1	11882821			https://catalog.hathitrust.org/Record/007656599	https://hdl.handle.net/2027/uc2.ark:/13960/t3xs5kp0t
mdp.39015064371621	The mystery of iniquity unvailed: in a discourse, wherein is held forth the opposition of the doctrine, worship, and practices of the Roman Church, to the nature, designs, and characters of the Christian faith By Gilbert Burnet ... 	Burnet, Gilbert, 1643-1715.	1673-00-00	1	9430356			https://catalog.hathitrust.org/Record/001932535	https://hdl.handle.net/2027/mdp.39015064371621
uc2.ark:/13960/t56d5ss6s	Mythology; or, A history of the fabulous deities of the ancients: designed to facilitate the study of history, poetry, painting, etc 	Monsigny, Madame,	1795-00-00	1	13789226			https://catalog.hathitrust.org/Record/007690884	https://hdl.handle.net/2027/uc2.ark:/13960/t56d5ss6s
uc2.ark:/13960/t80k27z21	The nabob, a comedy, in three acts.  As it is performed at the Theatre-Royal in the Haymarket. Written by the late Samuel Foote, esq. and now published by Mr. Colman 	Foote, Samuel, 1720-1777.	1778-00-00	1	2458878	04034425		https://catalog.hathitrust.org/Record/007657610	https://hdl.handle.net/2027/uc2.ark:/13960/t80k27z21
mdp.39015036796228	The naked and undisguis'd truth, plainly and faithfully told: what was the unhappy rise, which were the fatal causes, and who the wicked authors, of Great Britain's and Ireland's present dreadful (and before unheard of) calamities. By a passionate lover of his country ... 	Passionate lover of his country.	1731-00-00	1	23620273			https://catalog.hathitrust.org/Record/001346469	https://hdl.handle.net/2027/mdp.39015036796228
uc2.ark:/13960/t9g450c6q	Narrationes modernae, or Modern reports begun in the now Upper bench court at Westminster in the beginning of Hillary term 21 Caroli [1646] and continued to the end of Michaelmas term 1655. as well on the criminall, as on the pleas side. Most of which time the late Lord Chief Justice Roll gave the rule there. With necessary tables for the ready finding out and making use of the matters contained in the whole book. And an addition of the number rolls to most of the remarkable cases. By William Style 	Great Britain. Court of King's Bench.	1658-00-00	1	5279351	29017633		https://catalog.hathitrust.org/Record/007698833	https://hdl.handle.net/2027/uc2.ark:/13960/t9g450c6q
uc2.ark:/13960/t79s1n61v	Narrative and memorial of Colonel Erskine, relative to a regiment, raised on the borders of Switzerland, for the service of the East-India-company of England. 	Erskine, James Francis, 1743-1806.	1782-00-00	1	6807965			https://catalog.hathitrust.org/Record/007658473	https://hdl.handle.net/2027/uc2.ark:/13960/t79s1n61v
uc2.ark:/13960/t8x92gs48	Narrative of a transaction which passed in Bengal in 1782-3, between James Fraser, esq. and the executors of the late Lieutenant-Colonel Hannay. By Robert Stewart ... 	Stewart, Robert.	1787-00-00	1	12802218			https://catalog.hathitrust.org/Record/007704001	https://hdl.handle.net/2027/uc2.ark:/13960/t8x92gs48
mdp.39015024230651	A narrative of facts, relating to a prosection for high treason; including the address to the jury, which the court refused to hear; with letters to the Attorney General, Lord Chief Justice Eyre, Mr. Serjeant Adair, the Honourable Thomas Erskine, and Vicary Gibbs esq. and the defence the author had prepared, if he had been brought to trial By Thomas Holcroft 	Holcroft, Thomas, 1745-1809.	1795-00-00	1	1722443	04023347		https://catalog.hathitrust.org/Record/000109337	https://hdl.handle.net/2027/mdp.39015024230651
uc2.ark:/13960/t15m62g82	A narrative of his connection with the Old American Company, from the fifth September, 1792, to the thirty-first of March, 1797, by John Hodgkinson. 	Hodgkinson, John, 1767-1805.	1797-00-00	1	8041838	24016297		https://catalog.hathitrust.org/Record/007661356	https://hdl.handle.net/2027/uc2.ark:/13960/t15m62g82
nnc1.cu54146216	Narrative of occurrences and transactions relating to the Royal Family Privateers and their prizes in the last war : extracted from journals, invoices, letters, and other authentic vouchers, compared with testimonies of living witnesses, wherein all the controverted allegations between the adventurers, their agents, and the managers are fairly stated and candidly discussed ... by an Impartial hand 	Hand, Impartial. Impartial hand.	1799-00-00	1	28736643			https://catalog.hathitrust.org/Record/008427542	https://hdl.handle.net/2027/nnc1.cu54146216
nyp.33433000069405	A narrative of the British embassy to China in the years 1792, 1793, and 1794; containing the various circumstances of the embassy, with accounts of customs and manners of the Chinese and a description of the country, towns, cities &amp;c. &amp;c. By Æneas Anderson 	Anderson, Aeneas.	1795-00-00	1	2422296			https://catalog.hathitrust.org/Record/007696337	https://hdl.handle.net/2027/nyp.33433000069405
uc2.ark:/13960/t9d50wp0f	A narrative of the British embassy to China in the years 1792, 1793, and 1794; containing the various circumstances of the embassy, with accounts of customs and manners of the Chinese and a description of the country, towns, cities &amp;c. &amp;c. By Æneas Anderson 	Anderson, Aeneas.	1795-00-00	1	2422296			https://catalog.hathitrust.org/Record/007696337	https://hdl.handle.net/2027/uc2.ark:/13960/t9d50wp0f
mdp.39015035069429	Narrative of the British embassy to China, in the years 1792, 1793, and 1794; containing the various circumstances of the embassy with accounts of customs and manners of the Chinese; and a description of the country, towns, cities, &amp;c. &amp;c...By Eneas Anderson ... 	Anderson, Aeneas.	1795-00-00	1	23622625			https://catalog.hathitrust.org/Record/001871343	https://hdl.handle.net/2027/mdp.39015035069429
